matrix,row,col
Ltilde,6663,120
I,J,V
2173.0,4.0,-0.43955204887201743
2197.0,4.0,-3.8874553605345114e-16
2199.0,4.0,-4.294844734857789e-20
2254.0,4.0,3.409259203182067e-17
2488.0,4.0,-1.353900961719083
2614.0,4.0,-1.1637282782146985e-15
2681.0,4.0,-1.1955159571579518e-16
2693.0,4.0,-2.014618227532991
2736.0,4.0,-0.02735030481481858
2940.0,4.0,-5.235717801030591e-19
2953.0,4.0,7.117505996447908e-17
2982.0,4.0,-3.002664452692834e-19
3106.0,4.0,-2.0084947794908027e-17
3118.0,4.0,8.846466971416449e-17
3137.0,4.0,-0.10451230559574988
3182.0,4.0,-1.1472709150524684e-17
3337.0,4.0,-1.801322543874909e-16
3690.0,4.0,1.7011935425411962e-16
3713.0,4.0,-1.17225081811594
3924.0,4.0,-1.3267182739030476
4088.0,4.0,-3.321626810677931e-16
4138.0,4.0,-0.0817000283357439
4168.0,4.0,-1.1292832485146935e-16
4548.0,4.0,-5.377275283103042e-17
4696.0,4.0,2.1269224727805647e-16
4699.0,4.0,-5.415401005535801e-18
4883.0,4.0,-3.3600422925544504
4917.0,4.0,-0.4208888618139642
5047.0,4.0,1.2872178358802834e-16
5104.0,4.0,-1.1411426725882619
5117.0,4.0,-0.38658897058461994
5194.0,4.0,-3.7063415239092214e-16
5229.0,4.0,-0.14202327928235717
5311.0,4.0,-9.999715610451402e-16
5312.0,4.0,-1.2584600026001957
5332.0,4.0,-0.3417238632758905
5371.0,4.0,-6.635394017340169e-16
5439.0,4.0,-1.0094517374205615e-15
5512.0,4.0,-0.28393116211881364
5539.0,4.0,-4.256713580806831e-16
5794.0,4.0,-1.8706673091359705
5805.0,4.0,3.004395646470387e-17
5859.0,4.0,-0.414369909417621
5901.0,4.0,-0.6641878732789226
5903.0,4.0,-2.1335372332762814
5924.0,4.0,-0.8439078261379074
5942.0,4.0,-0.37386257996851047
5961.0,4.0,-1.3944582319540266
5974.0,4.0,0.6771862251074627
6056.0,4.0,0.37792375518611676
6101.0,4.0,0.04558633155218639
6113.0,4.0,0.8446838160920105
6136.0,4.0,-1.1281626985249458
6155.0,4.0,0.0323072081486594
6271.0,4.0,0.6025800490842232
6309.0,4.0,4.311429810579674e-16
6333.0,4.0,0.02918753459711506
