vector,row,col
v,13094,1
I,V
909.0,-1.2560985286054748e-16
918.0,-1.2560985286054748e-16
919.0,-1.2560985286054748e-16
920.0,1.2560985286054748e-16
931.0,8.896237235952472e-17
932.0,-8.896237235952472e-17
963.0,1.2560985286054748e-16
964.0,-1.2560985286054748e-16
965.0,-1.2560985286054748e-16
966.0,1.2560985286054748e-16
971.0,-1.2560985286054748e-16
990.0,-3.7864782844551766e-17
992.0,-4.656457764218512e-16
993.0,-2.2162150238981725e-16
996.0,-8.137811132085218e-17
997.0,-8.137811132085218e-17
999.0,1.2068411105042946e-15
1000.0,-1.3746454681050686e-16
1008.0,1.0853875567120957e-15
1016.0,4.058179657075073e-17
1019.0,5.945527581542394e-16
1022.0,1.1728784801685176e-15
1036.0,2.3611834597246126e-16
1037.0,7.234563976660174e-16
1040.0,-7.234563976660174e-16
1046.0,4.873380516935563e-16
1057.0,-5.327260208411182e-17
1058.0,-8.896237235952472e-17
1059.0,-1.2560985286054748e-16
1060.0,-5.327260208411182e-17
1065.0,-5.327260208411182e-17
1066.0,-1.2560985286054748e-16
1067.0,-1.2560985286054748e-16
1068.0,2.4349077942450437e-16
1076.0,5.611877592766759e-16
1078.0,5.679103013188437e-17
1081.0,2.895122712290561e-16
1087.0,4.0126946457033296e-16
1088.0,-1.2560985286054748e-16
1105.0,-1.0179476682159126e-18
1115.0,5.282979799699042e-16
1116.0,5.282979799699042e-16
1124.0,-1.1690442602256053e-15
1137.0,1.1169741696913018e-16
1138.0,-1.2877551852438944e-18
1155.0,-8.97983469199448e-17
1157.0,-8.97983469199448e-17
1182.0,2.874952850929932e-17
1184.0,2.874952850929932e-17
1185.0,2.874952850929932e-17
1187.0,-2.449553092280294e-16
1188.0,-2.245423667923602e-16
1189.0,-2.2454236679236023e-16
1192.0,-2.2454236679236023e-16
1197.0,-2.0412942435669116e-17
1203.0,-2.0412942435669116e-17
1208.0,6.123882730700732e-17
1210.0,-2.2454236679236023e-16
1222.0,6.123882730700732e-17
1224.0,6.123882730700732e-17
1225.0,6.123882730700732e-17
1246.0,-2.449553092280294e-16
1247.0,1.8745625220943075e-16
1251.0,-1.161606884436803e-16
1252.0,-1.9105154207411348e-19
1253.0,1.3843161269856745e-16
1254.0,3.8774102316883364e-19
1255.0,4.416077010052477e-16
1256.0,4.798061696962226e-16
1257.0,-5.705364839939806e-16
1258.0,1.9406288401861827e-16
1259.0,1.7922592664365362e-16
1260.0,-1.679568544850787e-17
1261.0,-3.422837197892306e-16
1262.0,7.730178173404655e-17
1263.0,-9.756655899329546e-17
1264.0,2.1179725251091824e-16
1265.0,5.891120572253883e-17
1267.0,5.554334942099552e-17
1268.0,-4.294658344096702e-17
1269.0,-3.303727499574141e-19
1270.0,-4.9439624436904456e-17
1271.0,-1.8104582639973124e-16
1272.0,-3.075929722460242e-16
1273.0,-2.0156841806533932e-16
1274.0,4.43412436099917e-16
1275.0,4.79752311994739e-16
1285.0,-1.2245896497388393e-16
1286.0,3.2699813807145808e-18
1287.0,-2.5896254156966666e-16
1288.0,-2.5050117583846452e-18
1289.0,1.476863738150164e-17
1290.0,-3.0466484909839938e-18
1291.0,2.378200788029931e-17
1292.0,1.4098745767237764e-17
1293.0,-5.295881823042661e-17
1294.0,4.058179657075073e-17
1295.0,-5.705364839939806e-16
1296.0,1.4228479629467777e-16
1297.0,1.7922592664365362e-16
1298.0,-5.914184080883621e-18
1299.0,-2.5059050245291874e-19
1300.0,-2.357003571913218e-16
1301.0,2.6824436606776293e-19
1302.0,-5.813880171433079e-17
1303.0,-3.3072740825058536e-18
1304.0,3.2621930695719197e-17
1305.0,1.0527458421882121e-17
1306.0,1.098570747081161e-16
1307.0,-5.482506657749926e-18
1308.0,-9.775774288601716e-17
1309.0,-7.36331586465925e-18
1310.0,3.0606976502581863e-16
1311.0,4.5967121825636394e-18
1312.0,8.144428152631173e-18
1313.0,1.6401873087558624e-20
1314.0,9.607247358931693e-19
1315.0,-7.254033528714871e-17
1316.0,-2.286456600658202e-18
1317.0,-1.4028052678078662e-17
1318.0,1.1106770520917383e-18
1319.0,2.2054072646269662e-16
1320.0,5.782446910661159e-16
1324.0,1.8740268919002655e-16
1327.0,5.03510559266403e-16
1330.0,-4.656457764218512e-16
1350.0,-3.091480789022787e-16
1356.0,-5.765442316297361e-16
1370.0,1.0710740927241106e-19
1380.0,-2.7797320038028124e-15
1384.0,6.123882730700735e-17
1386.0,2.771409411737865e-16
1388.0,-2.825116770729082e-15
1389.0,7.503682654527131e-16
1391.0,-5.370683102773663e-16
1392.0,4.1244751723650614e-20
1393.0,-6.340801472230777e-16
1394.0,1.0211718523912015e-15
1399.0,-4.5753272123413e-21
1407.0,-3.664748050102277e-17
1411.0,9.546582873115267e-16
1420.0,-1.4551605846255064e-19
1421.0,7.253107977621663e-20
1422.0,-7.253107977621663e-20
1423.0,-8.18707033359888e-16
1426.0,-9.561406833998186e-16
1428.0,2.1804713823876725e-19
1432.0,2.5596114750298827e-16
1446.0,-1.5448489974527895e-17
1453.0,2.863466012168501e-16
1454.0,1.4596995737266805e-19
1458.0,-6.823257626101401e-17
1469.0,-4.538989101173969e-22
1470.0,-4.538989101173969e-22
1471.0,-1.5092138761403445e-20
1472.0,-4.538989101173969e-22
1473.0,4.538989101173969e-22
1474.0,4.538989101173969e-22
1476.0,1.5961012215277185e-16
1477.0,-4.538989101173969e-22
1480.0,4.538989101173969e-22
1481.0,-4.538989101173969e-22
1484.0,-4.538989101173969e-22
1485.0,4.538989101173969e-22
1486.0,-2.8368681882337306e-20
1487.0,4.538989101173969e-22
1488.0,-9.87612609939751e-25
1489.0,-4.538989101173969e-22
1490.0,-4.538989101173969e-22
1491.0,4.538989101173969e-22
1492.0,4.538989101173969e-22
1493.0,-4.538989101173969e-22
1494.0,-4.538989101173969e-22
1497.0,-4.538989101173969e-22
1498.0,-4.538989101173969e-22
1499.0,-4.538989101173969e-22
1500.0,-4.538989101173969e-22
1501.0,-4.538989101173969e-22
1502.0,-4.538989101173969e-22
1503.0,-4.538989101173969e-22
1506.0,-1.304959366587516e-20
1508.0,-6.695008924231604e-21
1509.0,9.87612609939845e-25
1510.0,4.538989101173969e-22
1512.0,4.538989101173969e-22
1513.0,4.538989101173969e-22
1514.0,2.5920611529725604e-16
1515.0,-3.3816681461473415e-16
1519.0,4.538989101173969e-22
1520.0,4.538989101173969e-22
1521.0,4.3120396461152706e-21
1522.0,4.538989101173969e-22
1523.0,4.538989101173969e-22
1536.0,7.742290273265246e-17
1537.0,7.742290273265246e-17
1538.0,7.742290273265246e-17
1539.0,7.742290273265246e-17
1540.0,7.742290273265246e-17
1541.0,7.742290273265246e-17
1542.0,7.742290273265246e-17
1543.0,7.742290273265246e-17
1544.0,7.734991874157874e-17
1546.0,7.734991874157874e-17
1547.0,7.734991874157874e-17
1548.0,7.591991178085797e-17
1549.0,7.591991178085797e-17
1550.0,7.591991178085797e-17
1551.0,7.591991178085797e-17
1575.0,-3.841810638270621e-16
1578.0,1.4551605846255064e-19
1579.0,1.4551605846255064e-19
1580.0,1.4551605846255064e-19
1581.0,1.4551605846255064e-19
1582.0,1.4551605846255064e-19
1587.0,-7.210739981222678e-20
1588.0,-7.210739981222678e-20
1589.0,-7.210739981222678e-20
1590.0,-7.210739981222678e-20
1591.0,-8.699544187827285e-20
1592.0,-8.699544187827285e-20
1593.0,-8.699544187827285e-20
1594.0,-8.699544187827285e-20
1595.0,-1.5952652165448734e-19
1596.0,-1.5952652165448734e-19
1597.0,-1.5952652165448734e-19
1598.0,-1.5952652165448734e-19
1599.0,-2.559169851050944e-16
1600.0,-2.559169851050944e-16
1601.0,-2.559169851050944e-16
1602.0,-2.559169851050944e-16
1603.0,1.4551605846255064e-19
1604.0,1.4551605846255064e-19
1605.0,1.4551605846255064e-19
1606.0,1.4551605846255064e-19
1607.0,7.253107977621663e-20
1608.0,7.253107977621663e-20
1609.0,7.253107977621663e-20
1610.0,7.253107977621663e-20
1611.0,1.4596995737266805e-19
1612.0,1.4596995737266805e-19
1613.0,1.4596995737266805e-19
1614.0,1.4596995737266805e-19
1618.0,-1.4458866173219528e-15
1627.0,7.298497868633402e-20
1628.0,7.298497868633402e-20
1629.0,7.298497868633402e-20
1630.0,7.298497868633402e-20
1634.0,7.253107977621663e-20
1635.0,7.253107977621663e-20
1636.0,7.253107977621663e-20
1637.0,7.253107977621663e-20
1638.0,7.253107977621663e-20
1643.0,-7.298497868633402e-20
1644.0,-7.298497868633402e-20
1648.0,7.298497868633402e-20
1655.0,7.298497868633402e-20
1658.0,7.298497868633402e-20
1664.0,7.298399107372265e-20
1665.0,1.430006960720771e-18
1667.0,3.841810638270621e-16
1669.0,1.4551605846255064e-19
1674.0,1.044010877707932e-17
1675.0,3.664748050102277e-17
1676.0,-4.708758927810209e-17
1678.0,4.708758927810209e-17
1679.0,4.708758927810209e-17
1684.0,-3.664748050102277e-17
1685.0,-8.896237235952472e-17
1686.0,3.664748050102277e-17
1687.0,-8.896237235952472e-17
1688.0,4.1414895751292425e-18
1690.0,2.088021755415864e-17
1691.0,2.088021755415864e-17
1692.0,1.044010877707932e-17
1696.0,-1.044010877707932e-17
1698.0,2.088021755415864e-17
1699.0,2.088021755415864e-17
1700.0,1.044010877707932e-17
1701.0,1.044010877707932e-17
1702.0,1.044010877707932e-17
1703.0,1.044010877707932e-17
1722.0,9.44141817192226e-16
1724.0,7.253107977621663e-20
1725.0,7.253107977621663e-20
1726.0,7.253107977621663e-20
1729.0,7.253107977621663e-20
1730.0,7.253107977621663e-20
1731.0,7.253107977621663e-20
1740.0,7.253107977621663e-20
1745.0,7.298497868633402e-20
1746.0,7.298497868633402e-20
1747.0,7.298497868633402e-20
1748.0,7.298497868633402e-20
1750.0,3.1320326331237956e-17
1751.0,1.044010877707932e-17
1752.0,-1.044010877707932e-17
1753.0,3.1320326331237956e-17
1754.0,1.044010877707932e-17
1755.0,2.088021755415864e-17
1757.0,1.044010877707932e-17
1758.0,1.044010877707932e-17
1765.0,1.044010877707932e-17
1766.0,1.044010877707932e-17
1767.0,1.044010877707932e-17
1768.0,-1.044010877707932e-17
1769.0,1.044010877707932e-17
1770.0,-1.044010877707932e-17
1786.0,-1.044010877707932e-17
1787.0,-1.044010877707932e-17
1798.0,-9.674836477579376e-17
1803.0,9.73827390642971e-17
1817.0,7.298497868633402e-20
1818.0,7.298497868633402e-20
1819.0,7.298497868633402e-20
1820.0,7.298497868633402e-20
1841.0,-1.2350583899360797e-15
1842.0,-1.2350583899360797e-15
1843.0,-1.2350583899360797e-15
1844.0,1.2350583899360797e-15
1845.0,-1.2350583899360797e-15
1846.0,-1.2350583899360797e-15
1847.0,-1.2350583899360797e-15
1861.0,1.044010877707932e-17
1862.0,1.044010877707932e-17
1865.0,1.044010877707932e-17
1866.0,1.044010877707932e-17
1869.0,1.044010877707932e-17
1872.0,1.044010877707932e-17
1873.0,1.044010877707932e-17
1878.0,7.771561172376096e-16
1879.0,7.771561172376096e-16
1888.0,1.719258685149597e-17
1899.0,1.4736267381632217e-17
1901.0,1.044010877707932e-17
1902.0,1.4736267381632217e-17
1904.0,1.044010877707932e-17
1905.0,1.4736267381632217e-17
1907.0,1.044010877707932e-17
1912.0,-1.3803283786882164e-16
1914.0,1.3803283786882164e-16
1916.0,-1.3803283786882164e-16
1919.0,-7.065037273635938e-18
1920.0,-1.3803283786882164e-16
1923.0,7.065037273635938e-18
1924.0,1.044010877707932e-17
1928.0,1.1102230246251565e-16
1931.0,4.176043510831728e-17
1932.0,-5.082121747656231e-17
1933.0,1.044010877707932e-17
1936.0,3.1320326331237956e-17
1939.0,5.082121747656231e-17
1940.0,1.044010877707932e-17
1942.0,-1.044010877707932e-17
1943.0,1.044010877707932e-17
1944.0,4.038110869948299e-17
1945.0,1.044010877707932e-17
1946.0,1.044010877707932e-17
1947.0,1.044010877707932e-17
1948.0,1.044010877707932e-17
1949.0,1.044010877707932e-17
1952.0,5.33890952664011e-16
1953.0,5.33890952664011e-16
1957.0,1.044010877707932e-17
1958.0,1.044010877707932e-17
1959.0,1.044010877707932e-17
1960.0,1.044010877707932e-17
1962.0,-6.126132625364163e-17
1969.0,1.044010877707932e-17
1970.0,-1.044010877707932e-17
1971.0,-1.044010877707932e-17
1974.0,1.044010877707932e-17
1975.0,-7.065037273635938e-18
1976.0,-7.065037273635938e-18
1977.0,1.044010877707932e-17
1979.0,-0.965989978020352
1980.0,0.9659899780203528
1981.0,-6.126132625364163e-17
1983.0,-8.067994030510508e-16
1997.0,-6.126132625364163e-17
1998.0,1.044010877707932e-17
2001.0,-1.044010877707932e-17
2002.0,-3.998678348057395e-31
2005.0,-3.998678348057395e-31
2008.0,3.998678348057395e-31
2013.0,-1.0720931552158678e-17
2017.0,1.044010877707932e-17
2018.0,1.044010877707932e-17
2019.0,1.044010877707932e-17
2020.0,2.088021755415864e-17
2021.0,-1.044010877707932e-17
2022.0,-3.1320326331237956e-17
2023.0,-1.044010877707932e-17
2024.0,1.044010877707932e-17
2025.0,-1.044010877707932e-17
2026.0,-3.1320326331237956e-17
2027.0,1.044010877707932e-17
2028.0,-1.044010877707932e-17
2031.0,2.088021755415864e-17
2032.0,-3.1320326331237956e-17
2033.0,-2.088021755415864e-17
2034.0,-3.1320326331237956e-17
2035.0,-2.088021755415864e-17
2036.0,-3.1320326331237956e-17
2038.0,-3.1320326331237956e-17
2040.0,-3.1320326331237956e-17
2044.0,1.044010877707932e-17
2045.0,1.044010877707932e-17
2047.0,-1.044010877707932e-17
2048.0,-1.044010877707932e-17
2051.0,-1.044010877707932e-17
2052.0,-1.044010877707932e-17
2054.0,-1.044010877707932e-17
2055.0,-1.044010877707932e-17
2056.0,1.044010877707932e-17
2057.0,1.044010877707932e-17
2058.0,-1.044010877707932e-17
2059.0,1.044010877707932e-17
