matrix,row,col
Ltilde,3357,80
I,J,V
2558.0,2.0,-9.8134575355294e-18
2989.0,2.0,4.017834372151508e-18
3041.0,2.0,-0.22170469257314698
3068.0,2.0,-1.474922145676086
3082.0,2.0,-0.018477666983438976
3085.0,2.0,-0.3638350103316202
3086.0,2.0,-0.031494294570190595
3098.0,2.0,-1.8177927050672252e-18
3134.0,2.0,-0.9022681654300261
118.0,3.0,-4.093337039131185e-18
168.0,3.0,5.560310126207612e-18
245.0,3.0,-2.0834666165578314e-17
246.0,3.0,-1.6623604558134676e-17
260.0,3.0,-6.095605299195299e-19
395.0,3.0,-1.8030261851933273e-21
463.0,3.0,-0.45835205662416334
656.0,3.0,7.4093453834086045e-19
697.0,3.0,-1.7470005948617855
759.0,3.0,-1.320064270351452e-16
786.0,3.0,-1.2947274477435597e-18
820.0,3.0,-0.6484906695549026
985.0,3.0,-1.1967895274310335e-17
991.0,3.0,0.40403246381518987
1010.0,3.0,-3.02388174482799e-19
1109.0,3.0,3.138542511579828e-19
1162.0,3.0,-7.233047496666545e-19
1193.0,3.0,-2.097105116372592e-17
1230.0,3.0,-0.45743320539387644
1260.0,3.0,-1.2487065177873795
1276.0,3.0,3.4718890613548497e-19
1321.0,3.0,-0.9866299863041971
1322.0,3.0,3.6430853393658605e-18
1437.0,3.0,-0.5978270049871715
1584.0,3.0,-1.0909924261820239
1641.0,3.0,-8.216763798446082e-18
1654.0,3.0,1.3270705741541086e-18
1763.0,3.0,-0.014636880369420388
1874.0,3.0,-5.338765631567913e-19
1968.0,3.0,-0.478578958082635
1973.0,3.0,8.952725413438058e-18
2011.0,3.0,9.425308999282963e-21
2035.0,3.0,-3.1196080191094622e-21
2200.0,3.0,-0.1653199510749395
2304.0,3.0,-0.5918345769627968
2508.0,3.0,-1.270016543674963
2540.0,3.0,-0.692179018459691
2667.0,3.0,-0.22302455829180257
2710.0,3.0,-0.21980217998307047
2745.0,3.0,-0.5213649492572019
2800.0,3.0,-1.2524270749886302e-19
3075.0,3.0,-1.6281914146873226
3171.0,3.0,-0.3720504148067507
3228.0,3.0,-0.2509411040364883
53.0,4.0,-0.07932226829082112
191.0,4.0,-0.16532112350182668
488.0,4.0,-0.4242143344750933
738.0,4.0,-0.6860911290938811
1366.0,4.0,-1.356010965084785
1395.0,4.0,-0.5367170842530782
1514.0,4.0,-0.502294616597002
1689.0,4.0,-0.27158863864520133
1881.0,4.0,-0.9145375398428428
2502.0,4.0,-1.1790868077950216
2592.0,4.0,-0.033165316570287325
2646.0,4.0,-0.23429912721349344
2786.0,4.0,-1.2135577220056528
3202.0,4.0,-0.7240446208037512
49.0,5.0,-3.6423931092919365e-19
201.0,5.0,7.826318988671539e-19
435.0,5.0,-0.26865326381998605
456.0,5.0,1.8831546713123763e-20
666.0,5.0,4.654296305590791e-21
708.0,5.0,7.316544618968254e-19
728.0,5.0,-3.3924694789325926e-18
798.0,5.0,8.246781644545851e-19
882.0,5.0,0.03638008251843501
893.0,5.0,-0.7182781246692077
928.0,5.0,-2.156100921261793
1162.0,5.0,1.632903700394171e-18
1165.0,5.0,-0.17375029954252294
1229.0,5.0,-3.6210199685064714e-18
1234.0,5.0,1.2991830758715937e-20
1308.0,5.0,-3.34905259912699e-19
1327.0,5.0,-1.9843128853426921e-19
1392.0,5.0,1.275848381750071e-18
1528.0,5.0,-2.960265248314869e-18
1628.0,5.0,-0.2076287358277818
1630.0,5.0,-0.7152642759229123
1635.0,5.0,-1.1536666234340183
1665.0,5.0,-0.08602172253028634
1770.0,5.0,-7.126366879192039e-20
1814.0,5.0,5.724349091575334e-18
2013.0,5.0,-3.1164584241862367e-18
2199.0,5.0,-3.521033321932873e-18
2225.0,5.0,-0.5128454223891926
2256.0,5.0,-1.3620998346738493
2403.0,5.0,-0.24912515421852705
2466.0,5.0,-0.5034787806154709
2784.0,5.0,-1.3646249606470047
2905.0,5.0,-1.0035758837494137e-18
2941.0,5.0,-0.2290697973636821
3025.0,5.0,-0.6344277756844465
3030.0,5.0,-1.7390500704895552e-18
3063.0,5.0,-1.4434419056506787e-18
3298.0,5.0,-0.5561960515990707
118.0,6.0,-1.2599066670617787e-17
605.0,6.0,-2.5142094640541327e-18
680.0,6.0,-0.016293619910358537
686.0,6.0,-8.117183502631986e-17
738.0,6.0,-1.0613933617000522
760.0,6.0,-0.8411549139181753
960.0,6.0,0.30051596284856347
985.0,6.0,-1.9912007008040792e-19
1016.0,6.0,2.3872407130510406e-18
1057.0,6.0,-1.0284944638246944e-17
1132.0,6.0,-1.5505994216269074e-17
1208.0,6.0,-9.803117252437652e-19
1328.0,6.0,-0.3300392157079637
1533.0,6.0,2.959266745368198e-19
1556.0,6.0,-1.14502622499596
1579.0,6.0,-0.089173010622625
1581.0,6.0,8.319109172066024e-18
1664.0,6.0,-4.984087134825904e-18
1703.0,6.0,1.113059226830377e-19
1776.0,6.0,-2.63638020779853
1800.0,6.0,-0.13892762815246906
1934.0,6.0,-1.6050615488456785
1967.0,6.0,-1.4968398250433996
2022.0,6.0,1.8743011193946446e-18
2104.0,6.0,-0.4882387513686823
2182.0,6.0,-1.0165238131725044e-17
2209.0,6.0,-0.6861494469113814
2316.0,6.0,-0.20152726453706507
2399.0,6.0,-0.4294199665131879
2518.0,6.0,-0.749708379961186
2628.0,6.0,-0.6549507540414794
2811.0,6.0,-0.6818040863489903
2902.0,6.0,-1.5090026116695317e-17
2921.0,6.0,-0.04175648669056781
2948.0,6.0,-1.7594479157164462e-18
2989.0,6.0,5.967876637426296e-18
3060.0,6.0,1.113441250270137e-19
3211.0,6.0,-1.6936468241397409
3226.0,6.0,-1.2479878121743238
44.0,7.0,-1.5018920504016404
118.0,7.0,3.920428010910317e-18
153.0,7.0,-6.286373395704096e-18
172.0,7.0,2.1207070050290186e-18
182.0,7.0,-1.443703359501442e-19
201.0,7.0,2.8214445475252836e-18
211.0,7.0,2.8160449078739194e-18
245.0,7.0,2.9034941437049334e-19
405.0,7.0,-1.0063581874192937
439.0,7.0,-1.25360297587757e-18
465.0,7.0,3.0751234518385834e-18
604.0,7.0,-1.803763884851208e-18
670.0,7.0,-0.6921461311747563
710.0,7.0,-1.8163864772580012e-18
763.0,7.0,-2.719587535234371e-18
864.0,7.0,-6.935005915586422e-19
928.0,7.0,-0.34132432499300375
991.0,7.0,7.336276712871326e-21
1099.0,7.0,-5.066505785096281e-19
1117.0,7.0,-1.4583779370149256e-17
1125.0,7.0,1.9244455721042272e-18
1218.0,7.0,1.152603953735305e-18
1457.0,7.0,-1.2773407023459329
1484.0,7.0,-2.196540879408036e-18
1530.0,7.0,-1.9911816930492467
1670.0,7.0,1.3849588289247679e-18
1687.0,7.0,-0.16441689825727984
1720.0,7.0,-1.9825273004766835e-18
2008.0,7.0,-0.24631409129620968
2102.0,7.0,-0.9741860035157389
2136.0,7.0,-0.42167471226188463
2149.0,7.0,-1.7122431576708004
2181.0,7.0,-0.01025479204949767
2191.0,7.0,2.411037925482674e-19
2199.0,7.0,-9.722498924109707e-18
2341.0,7.0,6.442080510271609e-20
2460.0,7.0,-1.3237518233976597
2695.0,7.0,-0.4160535768525909
2896.0,7.0,-2.983117281137731e-17
2973.0,7.0,-1.3598230699037162
2986.0,7.0,-1.2298185282277898
2989.0,7.0,-1.4259678122503772e-17
2991.0,7.0,-3.384377782810144e-20
3073.0,7.0,2.2123905120341054e-18
3113.0,7.0,-0.48290111219740695
3314.0,7.0,-2.7326997406376545
3328.0,7.0,-0.6668120303013548
6.0,8.0,-0.962943537571743
288.0,8.0,-0.13340439784727923
361.0,8.0,-0.2037475420511825
646.0,8.0,-0.26387609188992656
806.0,8.0,-0.769040120745768
965.0,8.0,-0.5441796524808166
1230.0,8.0,-0.5131886269190017
1462.0,8.0,-0.020611348539234492
1509.0,8.0,-0.10609716040418905
1659.0,8.0,-0.23940816069374934
1685.0,8.0,-0.8294872012351565
1773.0,8.0,-1.4547515920852498
1813.0,8.0,-0.4534795917650305
1848.0,8.0,-0.15559075876540848
1900.0,8.0,-1.547313236147763
1993.0,8.0,-0.30136899444072324
2069.0,8.0,-0.5270739693747234
2117.0,8.0,-0.5325195453715701
2256.0,8.0,-0.5290550419635893
2702.0,8.0,-0.3120886640639022
2808.0,8.0,-1.0538353969649616
2857.0,8.0,-1.1377110615536765
2996.0,8.0,-1.2612932907812056
3208.0,8.0,-1.1734045917597877
4.0,9.0,-2.3625264436469193e-19
9.0,9.0,-0.2816594453563226
49.0,9.0,2.2752410033882607e-19
190.0,9.0,-4.4063044058599125e-21
211.0,9.0,-8.664935523194139e-18
252.0,9.0,-1.555266810711018
289.0,9.0,-0.2412689617286381
362.0,9.0,-0.19217795007589367
405.0,9.0,-0.6035840320783923
453.0,9.0,-1.157921872205711
694.0,9.0,-0.20668600328233602
755.0,9.0,1.788869289372933e-20
763.0,9.0,-3.2352188323701533e-18
864.0,9.0,-1.1495098774605634e-18
932.0,9.0,2.7946382347214103e-19
968.0,9.0,-0.086992385950818
1016.0,9.0,-7.492321270051988e-19
1125.0,9.0,-1.051331231230913e-21
1161.0,9.0,-2.516566188126774e-19
1186.0,9.0,-1.2067236990619038e-18
1197.0,9.0,1.8428303726773485e-19
1208.0,9.0,-5.988590672155859e-19
1228.0,9.0,-0.040909588725765424
1250.0,9.0,2.386884158853617e-21
1327.0,9.0,-6.317025604921346e-20
1338.0,9.0,-1.3023072415747858
1392.0,9.0,-1.564198230816378e-19
1467.0,9.0,-0.262869821777748
1484.0,9.0,-1.8121518772034415e-18
1654.0,9.0,-3.4153292890316854e-20
1816.0,9.0,-0.915855021543801
1839.0,9.0,2.814841462936174e-20
2044.0,9.0,-2.397922540153285e-18
2272.0,9.0,-0.734640733819615
2368.0,9.0,-1.481138607061052
2376.0,9.0,-1.042741068208776
2510.0,9.0,-2.0073918267820092
2515.0,9.0,-5.390140954656212e-21
2562.0,9.0,-0.053043000081432326
2651.0,9.0,-0.7287237867637555
2762.0,9.0,-2.954508443528213
2854.0,9.0,-0.4746448149990032
