vector,row,col
v,3357,1
I,V
2111.0,-7.739645808352865e-17
2114.0,-2.869390351287177e-16
2116.0,-4.124075197720592e-17
2175.0,1.4462309899172888e-16
2181.0,5.215377784520684e-19
2230.0,-1.7384592615068947e-17
2231.0,3.0185678651469934e-17
2232.0,-3.0185678651469934e-17
2271.0,-5.215377784520684e-19
2294.0,-1.9201629054601483e-17
2311.0,7.317998774451428e-17
2331.0,-1.5544792451353282e-16
2333.0,-1.0984049596868451e-17
2340.0,-1.4462309899172888e-16
2371.0,-5.215377784520684e-17
2374.0,-1.4462309899172888e-16
2396.0,-3.0185678651469934e-17
2402.0,-1.5544792451353282e-18
2510.0,-2.777857214230012e-17
2516.0,1.4462309899172888e-16
2558.0,5.215377784520684e-17
2641.0,-1.4462309899172888e-16
2678.0,-3.0185678651469934e-17
2697.0,-1.254214699371274e-16
2712.0,-5.215377784520684e-17
2737.0,-1.5544792451353282e-16
2794.0,5.492024798434226e-18
2808.0,-6.301162617003065e-17
2812.0,-8.851984472161525e-17
2813.0,-1.9299978514404264e-17
2814.0,3.8698229041764326e-17
2817.0,6.109968024224519e-18
2819.0,-1.2555071873521126e-16
2820.0,-1.9299978514404264e-17
2822.0,6.301162617003065e-17
2837.0,-7.263543783677971e-17
2851.0,-3.160841282748116e-17
2858.0,7.278269448494737e-17
2862.0,5.148897070801925e-17
2868.0,-3.160841282748116e-17
2885.0,9.649989257202132e-18
2889.0,-1.580420641374058e-17
2893.0,1.1928536752031613e-16
2894.0,1.734267187292464e-16
2895.0,-1.734267187292464e-16
2896.0,-2.828161391126314e-17
2897.0,-1.3437165957382273e-16
2900.0,1.8766768995329327e-16
2902.0,-1.8766768995329327e-16
2905.0,-4.2396814279733844e-17
2906.0,-7.263543783677971e-17
2914.0,9.85531997011072e-18
2915.0,9.85531997011072e-18
2916.0,9.85531997011072e-18
2943.0,-2.1388316835371467e-16
2968.0,1.395372557570935e-16
2973.0,9.55453065058961e-17
2975.0,9.55453065058961e-17
2978.0,-9.55453065058961e-17
2982.0,-1.7951372273099046e-16
2983.0,-1.395372557570935e-16
2987.0,-2.219248353194651e-16
2989.0,3.675490950783026e-16
3000.0,-3.3014749773358445e-17
3002.0,2.8743263838985096e-16
3004.0,0.3846641371396852
3009.0,-0.3846641371396852
3012.0,-7.317998774451428e-17
3019.0,-3.7533537990658654e-16
3029.0,1.580420641374058e-17
3036.0,1.8766768995329327e-16
3042.0,-1.2219936048449036e-17
3053.0,8.574282293607018e-17
3066.0,-7.263543783677971e-17
3081.0,-3.160841282748116e-17
3085.0,-3.160841282748116e-17
3095.0,2.155911809344945e-16
3099.0,-2.869390351287177e-16
3100.0,7.739645808352865e-17
3101.0,7.739645808352865e-17
3102.0,7.739645808352865e-17
3151.0,1.3350783320905746e-16
3161.0,4.961676593218677e-17
3175.0,7.993898101897025e-17
3204.0,6.096005169606524e-17
3209.0,-4.942327177616823e-17
3213.0,-4.791434437378869e-16
3267.0,-1.3350783320905746e-16
3268.0,-1.3350783320905746e-16
3270.0,-5.148897070801925e-17
3271.0,-1.9299978514404264e-17
3275.0,-4.961676593218677e-17
3277.0,-4.961676593218677e-17
3278.0,-1.0483500432673971e-16
3286.0,1.8328498537972935e-16
3317.0,9.649989257202132e-18
3321.0,-1.580420641374058e-17
3325.0,-1.2193246331197053e-16
3328.0,-7.171974394117802e-17
3331.0,-1.2219936048449036e-17
3332.0,1.580420641374058e-17
3349.0,7.278269448494737e-17
3350.0,1.8766768995329327e-16
